TICKER,,ESTILO,STRIKE,A/I/O,ÚLTIMO,VARIAÇÃO,DATA,NEGÓCIOS,VOL.FINANCEIRO,VOLATILIDADE,DELTA,GAMMA,THETA($),THETA(%),VEGA
O110,0,E,0.98,O,,,,,,,,,,,
O140,0,E,1.28,O,,,,,,,,,,,
O160,0,E,1.48,O,,,,,,,,,,,
O170,0,E,1.58,O,,,,,,,,,,,
O190,0,E,1.78,O,,,,,,,,,,,
O199,0,E,1.88,O,,,,,,,,,,,
O210,0,E,1.98,O,,,,,,,,,,,
O230,0,E,2.18,O,,,,,,,,,,,
O240,0,E,2.28,O,,,,,,,,,,,
O249,0,E,2.38,O,,,,,,,,,,,
O270,0,E,2.58,O,0.08,,28/12/2022,1,80.0,0.435,-0.1243,0.4495,-0.0013,-0.0161,0.215
O290,0,E,2.78,O,0.03,-0.5,16/02/2023,1,9.0,0.51,-0.0916,0.369,-0.0019,-0.0621,0.1437
O299,0,E,2.88,O,0.05,0.6667,16/02/2023,1,150.0,0.4725,-0.1361,0.532,-0.0022,-0.0446,0.1896
O310,0,E,2.98,O,0.05,0.0,17/02/2023,1,500.0,0.4225,-0.1883,0.7376,-0.0024,-0.0478,0.2337
O330,0,E,3.18,O,,,,,,0.39,-0.3502,1.0903,-0.0028,,0.3228
O349,0,E,3.38,I,0.18,-0.3793,17/02/2023,2,185.0,,,,,,
O370,0,E,3.58,I,0.35,-0.1026,17/02/2023,2,1700.0,,,,,,
O398,0,E,3.98,I,0.7,-0.1667,17/02/2023,3,4320.0,,,,,,
O438,0,E,4.38,I,1.24,,13/02/2023,2,2813.0,,,,,,
O478,0,E,4.78,I,1.49,-0.097,15/02/2023,2,6705.0,,,,,,
