TICKER,,ESTILO,STRIKE,A/I/O,ÚLTIMO,VARIAÇÃO,DATA,NEGÓCIOS,VOL.FINANCEIRO,VOLATILIDADE,DELTA,GAMMA,THETA($),THETA(%),VEGA
O108,0,E,10.59,O,0.01,-0.6667,06/02/2023,34,6855.0,1.03375,-0.0072,0.0026,-0.0027,-0.2721,0.1473
O118,0,E,11.59,O,0.02,1.0,06/02/2023,11,4470.0,,,,,,
O128,0,E,12.59,O,,,,,,,,,,,
O138,0,E,13.59,O,,,,,,,,,,,
O148,0,E,14.59,O,,,,,,,,,,,
O158,0,E,15.59,O,,,,,,,,,,,
O163,0,E,16.09,O,,,,,,,,,,,
O168,0,E,16.59,O,,,,,,0.50563,-0.0448,0.022,-0.0049,,0.8022
O173,0,E,17.09,O,,,,,,0.52125,-0.0368,0.021,-0.0052,,0.5938
O178,0,E,17.59,O,0.13,-0.675,20/01/2023,1,65.0,0.495,-0.033,0.0202,-0.0047,-0.0363,0.542
O183,0,E,18.09,O,0.15,-0.2105,20/01/2023,1,225.0,0.49937,-0.0342,0.0216,-0.0053,-0.0355,0.5329
O188,0,E,18.59,O,0.19,-0.525,20/01/2023,1,19.0,0.49125,-0.0358,0.0236,-0.0058,-0.0303,0.534
O193,0,E,19.09,O,0.08,0.1429,10/02/2023,2,800.0,0.48375,-0.0308,0.0218,-0.0054,-0.0676,0.4583
O198,0,E,19.59,O,0.11,-0.3529,09/02/2023,2,200.0,0.47062,-0.038,0.0265,-0.0063,-0.057,0.5493
O203,0,E,20.09,O,0.06,-0.3333,15/02/2023,1,6.0,0.44594,-0.0333,0.0253,-0.0056,-0.0928,0.4872
O21,0,E,20.59,O,0.09,-0.1818,15/02/2023,2,137.0,0.42562,-0.0511,0.0391,-0.0076,-0.0842,0.6623
O213,0,E,21.09,O,0.07,-0.5,17/02/2023,1,1050.0,0.40219,-0.0687,0.0522,-0.0089,-0.1274,0.8343
O218,0,E,21.59,O,0.08,-0.5556,17/02/2023,21,2648.0,0.37937,-0.0869,0.066,-0.01,-0.1244,1.0001
O223,0,E,22.09,O,0.12,-0.4783,17/02/2023,35,4904.0,0.36578,-0.1218,0.0874,-0.0121,-0.1004,1.2779
O228,0,E,22.59,O,0.15,-0.5714,17/02/2023,7,5373.0,0.34945,-0.1672,0.1134,-0.0139,-0.0929,1.5824
O233,0,E,23.09,O,0.24,-0.1724,17/02/2023,9,7420.0,0.34437,-0.2303,0.1396,-0.0162,-0.0676,1.921
O238,1,E,23.59,O,0.36,-0.1429,17/02/2023,3,1592.0,0.33531,-0.3036,0.1648,-0.0175,-0.0487,2.2107
O244,1,E,24.09,O,0.49,-0.1552,17/02/2023,5,10008.0,0.32828,-0.3926,0.1852,-0.0179,-0.0366,2.4301
O248,1,E,24.59,A,0.64,-0.4667,17/02/2023,82,154404.0,0.32648,-0.4875,0.1932,-0.0173,-0.027,2.5208
O250,1,E,25.09,A,,,,,,0.32383,-0.5826,0.1907,-0.0152,,2.4678
O258,0,E,25.59,I,1.95,,08/02/2023,19,42485.0,,,,,,
O260,0,E,26.09,I,,,,,,,,,,,
O268,0,E,26.59,I,,,,,,,,,,,
O278,0,E,27.59,I,,,,,,,,,,,
O282,0,E,27.84,I,,,,,,,,,,,
O288,0,E,28.59,I,,,,,,,,,,,
O298,0,E,29.59,I,,,,,,,,,,,
O308,0,E,30.59,I,,,,,,,,,,,
O313,0,E,31.09,I,,,,,,,,,,,
O318,0,E,31.59,I,,,,,,,,,,,
O325,0,E,32.59,I,,,,,,,,,,,
O335,0,E,33.59,I,,,,,,,,,,,
O345,0,E,34.59,I,,,,,,,,,,,
